x y z stable_prob
1038.565004 605.057982 0.530000 0.000000
961.604844 644.947092 0.500000 0.000000
1025.659185 625.912262 0.530000 0.000000
1022.151535 622.599402 0.530000 0.000000
1003.873552 629.378109 0.530000 0.000000
994.070457 638.515590 0.530000 0.000000
915.273594 702.101611 0.500000 0.000000
962.643576 641.501363 0.530000 0.000000
1043.915110 582.469775 0.530000 0.000000
1069.654731 583.745395 0.530000 0.000000
953.930469 661.897865 0.530000 0.000000
974.043248 661.851611 0.500000 0.000000
1052.851039 597.129700 0.530000 0.000000
989.393895 624.070929 0.530000 0.000000
995.880356 616.816787 0.530000 0.000000
1041.832114 602.337450 0.530000 0.000000
1056.964050 571.293840 0.530000 0.000000
1031.424299 615.213293 0.530000 0.000000
931.180988 700.296669 0.500000 0.000000
1021.673441 601.038640 0.530000 0.000000
1008.635044 632.906995 0.530000 0.000000
1026.056648 615.598430 0.530000 0.000000
1012.210975 640.416630 0.530000 0.000000
1011.908547 637.700919 0.530000 0.000000
922.926006 660.960314 0.500000 0.000000
1077.105518 554.539008 0.530000 0.000000
988.509001 627.623547 0.530000 0.000000
998.633183 596.809753 0.530000 0.000000
963.906665 669.824314 0.500000 0.000000
1026.300330 584.704691 0.530000 0.000000
1071.470373 582.168514 0.530000 0.000000
996.661036 632.399234 0.530000 0.000000
1001.764779 637.718105 0.530000 0.000000
940.740332 652.854528 0.500000 0.000000
975.524828 619.666921 0.530000 0.000000
991.045398 641.664622 0.530000 0.000000
997.903297 633.761789 0.500000 0.000000
1003.351190 631.020636 0.530000 0.000000
1057.511573 571.612553 0.530000 0.000000
968.408229 653.071998 0.530000 0.000000
948.431401 668.475878 0.500000 0.000000
982.886353 634.421460 0.530000 0.000000
1032.854508 583.885114 0.530000 0.000000
982.662174 522.916058 0.530000 0.000000
1030.853965 615.771515 0.530000 0.000000
1038.798352 586.982096 0.530000 0.000000
978.131882 634.715139 0.530000 0.000000
1021.444207 581.493519 0.530000 0.000000
969.345434 665.267805 0.530000 0.000000
972.250733 644.432783 0.500000 0.000000
1027.339391 586.930498 0.530000 0.000000
984.609741 569.735823 0.530000 0.000000
1038.477885 606.673947 0.530000 0.000000
979.166682 578.992776 0.530000 0.000000
972.364112 641.621835 0.500000 0.000000
913.459070 658.492590 0.500000 0.000000
930.129526 659.816173 0.500000 0.000000
1019.714812 621.613834 0.530000 0.000000
926.637778 653.377733 0.500000 0.000000
941.315348 693.998276 0.500000 0.000000
940.169781 662.749024 0.500000 0.000000
949.023350 642.674183 0.500000 0.000000
997.677487 648.293207 0.530000 0.000000
1017.449498 629.153918 0.530000 0.000000
992.292784 639.724094 0.500000 0.000000
949.099175 656.786304 0.500000 0.000000
1006.059185 587.281993 0.530000 0.000000
1034.172003 609.008649 0.530000 0.000000
944.781381 642.433476 0.500000 0.000000
964.575380 623.334218 0.500000 0.000000
949.926248 636.160249 0.500000 0.000000
1068.805543 584.988394 0.530000 0.000000
957.300648 659.343681 0.500000 0.000000
1022.999585 628.627605 0.530000 0.000000
1044.960707 581.433534 0.530000 0.000000
965.850191 654.414285 0.500000 0.000000
928.371051 717.598422 0.500000 0.000000
992.326045 640.388810 0.530000 0.000000
1083.333587 549.424703 0.530000 0.000000
1012.679570 600.264222 0.530000 0.000000
969.059685 645.996949 0.500000 0.000000
970.169303 650.940425 0.530000 0.000000
939.761391 662.466874 0.500000 0.000000
992.102155 645.920191 0.500000 0.000000
990.120310 623.184291 0.530000 0.000000
1020.329313 621.647387 0.530000 0.000000
941.028851 663.228809 0.500000 0.000000
951.528043 666.701483 0.500000 0.000000
995.482832 639.193302 0.500000 0.000000
941.732547 688.046578 0.500000 0.000000
954.977583 677.826366 0.500000 0.000000
1034.206738 594.658873 0.530000 0.000000
1034.371321 583.907590 0.530000 0.000000
992.024245 640.718436 0.530000 0.000000
976.846924 635.571526 0.500000 0.000000
1044.415755 600.267359 0.530000 0.000000
942.431656 688.452893 0.500000 0.000000
907.291971 696.166413 0.500000 0.000000
1045.921616 582.511379 0.530000 0.000000
969.151420 651.417377 0.530000 0.000000
969.139481 652.065252 0.530000 0.000000
1002.210983 630.144610 0.500000 0.000000
953.796702 632.240128 0.500000 0.000000
1034.353853 584.527148 0.530000 0.000000
1042.419567 583.013768 0.530000 0.000000
968.377919 652.441826 0.500000 0.000000
1047.543117 581.746926 0.530000 0.000000
983.678687 633.888182 0.530000 0.000000
970.023861 664.268790 0.530000 0.000000
1040.897981 584.647516 0.530000 0.000000
1015.982428 584.480380 0.530000 0.000000
1069.579345 560.557994 0.530000 0.000000
1016.563077 583.425831 0.530000 0.000000
1092.879975 536.045130 0.530000 0.000000
1022.667917 511.852013 0.530000 0.000000
951.251031 665.348942 0.530000 0.000000
1078.758710 575.524318 0.530000 0.000000
962.114450 647.354835 0.500000 0.000000
995.159843 637.138226 0.530000 0.000000
1025.483958 582.177215 0.530000 0.000000
1031.460376 583.058920 0.530000 0.000000
974.834717 666.188709 0.500000 0.000000
1058.572132 594.025942 0.530000 0.000000
996.269006 624.878641 0.530000 0.000000
1016.915531 522.610734 0.530000 0.000000
971.854752 640.033013 0.530000 0.000000
1026.199439 591.498231 0.530000 0.000000
1051.794971 535.518914 0.530000 0.000000
923.403265 660.109732 0.500000 0.000000
1027.264230 585.659623 0.530000 0.000000
934.930655 660.851000 0.500000 0.000000
941.381854 661.888855 0.500000 0.000000
956.424992 661.401162 0.500000 0.000000
1020.064456 633.657463 0.530000 0.000000
966.913390 643.852580 0.500000 0.000000
1039.448958 528.022255 0.530000 0.000000
1078.229295 574.625422 0.530000 0.000000
1078.526722 555.039443 0.530000 0.000000
955.244034 645.466472 0.530000 0.000000
987.065785 647.764972 0.530000 0.000000
995.391087 637.402424 0.530000 0.000000
991.927955 621.150268 0.530000 0.000000
917.795286 692.785655 0.500000 0.000000
965.246071 653.868892 0.500000 0.000000
1077.394703 554.135814 0.530000 0.000000
1033.667460 610.143345 0.530000 0.000000
960.845501 678.622406 0.500000 0.000000
1029.640643 612.239440 0.530000 0.000000
964.948587 668.756143 0.530000 0.000000
1022.867821 529.905270 0.530000 0.000000
1079.234098 576.552443 0.530000 0.000000
991.948182 641.859600 0.530000 0.000000
941.010888 661.499708 0.500000 0.000000
931.167661 700.295179 0.500000 0.000000
1082.690393 548.909841 0.530000 0.000000
981.391433 631.124062 0.500000 0.000000
1035.191960 583.312238 0.530000 0.000000
1058.077108 571.737150 0.530000 0.000000
1050.683724 575.565708 0.530000 0.000000
1008.676801 637.186369 0.530000 0.000000
985.510037 653.811561 0.530000 0.000000
1077.686314 576.584365 0.530000 0.000000
1041.085722 603.010471 0.530000 0.000000
965.835022 652.236604 0.500000 0.000000
891.695076 711.454854 0.500000 0.000000
1033.223557 608.311444 0.530000 0.000000
1046.822352 580.416462 0.530000 0.000000
892.845198 720.543543 0.500000 0.000000
1016.937836 630.276152 0.500000 0.000000
1003.075059 563.430339 0.530000 0.000000
986.819840 609.237853 0.530000 0.000000
948.484515 670.080055 0.500000 0.000000
981.901045 630.361590 0.500000 0.000000
934.940694 660.840385 0.500000 0.000000
962.414967 644.668980 0.530000 0.000000
1046.037532 568.046363 0.530000 0.000000
943.153925 650.013738 0.530000 0.000000
891.808354 711.845887 0.500000 0.000000
970.268743 607.137222 0.530000 0.000000
1029.654992 623.089692 0.530000 0.000000
989.895970 623.958314 0.530000 0.000000
977.775914 635.214052 0.500000 0.000000
1032.350880 591.251767 0.530000 0.000000
986.393105 648.981091 0.530000 0.000000
1031.652647 583.576635 0.530000 0.000000
1016.739061 578.708945 0.530000 0.000000
989.851032 623.675922 0.530000 0.000000
1039.051753 584.391582 0.530000 0.000000
1042.003378 602.918451 0.530000 0.000000
966.464749 654.483062 0.530000 0.000000
1045.097092 580.393390 0.530000 0.000000
1019.775936 581.637662 0.530000 0.000000
1039.030284 584.037366 0.530000 0.000000
1021.004473 621.638330 0.530000 0.000000
1046.902258 584.136200 0.530000 0.000000
1061.823393 571.070926 0.530000 0.000000
1004.112706 615.058058 0.530000 0.000000
1061.665577 532.605758 0.530000 0.000000
909.976604 648.800690 0.500000 0.000000
944.148084 692.348155 0.500000 0.000000
1013.948888 599.267118 0.530000 0.000000
948.513438 645.547538 0.500000 0.000000
1027.377492 576.040303 0.530000 0.000000
992.429249 654.669085 0.530000 0.000000
985.890179 659.756234 0.500000 0.000000
1018.200343 632.582975 0.530000 0.000000
895.758197 689.438613 0.500000 0.000000
992.507587 646.034952 0.530000 0.000000
926.548020 665.699016 0.500000 0.000000
1069.712329 584.709215 0.530000 0.000000
962.324616 643.122599 0.500000 0.000000
1022.707178 625.779765 0.530000 0.000000
905.765412 730.318442 0.500000 0.000000
993.017175 639.572000 0.500000 0.000000
954.152488 663.322895 0.530000 0.000000
1058.341173 572.186677 0.530000 0.000000
1071.397519 563.506785 0.530000 0.000000
890.017822 715.693188 0.500000 0.000000
1035.665036 598.861974 0.530000 0.000000
1005.536296 628.153196 0.530000 0.000000
932.167886 653.795921 0.500000 0.000000
994.828369 594.898396 0.530000 0.000000
954.314549 661.584420 0.500000 0.000000
1069.827093 584.486802 0.530000 0.000000
1020.137208 621.322948 0.530000 0.000000
1069.776633 583.953129 0.530000 0.000000
938.231012 654.117914 0.500000 0.000000
1012.371571 635.066930 0.530000 0.000000
949.294890 667.642579 0.500000 0.000000
1077.251865 576.806521 0.530000 0.000000
1076.918379 554.973412 0.530000 0.000000
1113.506031 566.578131 0.530000 0.000000
1004.766455 609.351371 0.530000 0.000000
1025.891705 615.547042 0.530000 0.000000
993.975922 638.537427 0.530000 0.000000
1022.662938 618.562841 0.530000 0.000000
967.169580 640.424934 0.500000 0.000000
977.853438 657.441880 0.530000 0.000000
1004.190754 636.367179 0.530000 0.000000
1046.857884 530.057529 0.530000 0.000000
954.615804 718.374108 0.500000 0.000000
1064.028471 563.166844 0.530000 0.000000
1014.874033 604.327111 0.530000 0.000000
975.299303 632.085351 0.530000 0.000000
1059.999958 567.896648 0.530000 0.000000
911.807925 700.288089 0.500000 0.000000
989.045007 624.317774 0.500000 0.000000
994.891778 636.522751 0.530000 0.000000
1032.235240 583.560544 0.530000 0.000000
1023.717900 629.563642 0.530000 0.000000
1027.009928 582.470302 0.530000 0.000000
994.916336 638.931087 0.530000 0.000000
1069.795719 560.430254 0.530000 0.000000
998.639698 592.705030 0.530000 0.000000
1004.347299 629.671375 0.530000 0.000000
955.167724 661.157692 0.500000 0.000000
995.241372 600.170238 0.530000 0.000000
997.875194 591.242554 0.530000 0.000000
995.048765 598.389324 0.530000 0.000000
991.236876 646.015601 0.500000 0.000000
1033.014891 592.667381 0.530000 0.000000
1039.789216 584.782516 0.530000 0.000000
1029.933125 614.767305 0.530000 0.000000
1032.784950 610.531883 0.530000 0.000000
975.992692 631.554629 0.530000 0.000000
915.987760 700.816706 0.500000 0.000000
876.391312 720.586927 0.500000 0.000000
1040.975140 602.964002 0.530000 0.000000
1023.023852 625.403948 0.530000 0.000000
1044.223408 582.190200 0.530000 0.000000
1053.184043 614.846773 0.530000 0.000000
1035.402627 583.986587 0.530000 0.000000
1035.417888 610.813663 0.530000 0.000000
1063.362484 532.582941 0.530000 0.000000
1041.173769 582.849103 0.530000 0.000000
1053.816030 595.966009 0.530000 0.000000
1052.908859 542.394906 0.530000 0.000000
999.946318 633.045788 0.530000 0.000000
991.903445 628.702955 0.500000 0.000000
999.610069 633.847325 0.530000 0.000000
1037.776720 593.412527 0.530000 0.000000
970.486096 664.457067 0.530000 0.000000
1013.124025 597.178862 0.530000 0.000000
1011.386534 557.637430 0.530000 0.000000
1005.628506 609.030325 0.530000 0.000000
988.284857 649.069513 0.530000 0.000000
988.669191 624.246593 0.530000 0.000000
1003.638944 630.062931 0.530000 0.000000
1022.291806 630.431001 0.530000 0.000000
912.121895 667.907731 0.500000 0.000000
1060.108061 568.592500 0.530000 0.000000
1031.685153 592.281704 0.530000 0.000000
1031.333274 615.051105 0.530000 0.000000
1047.193030 581.552513 0.530000 0.000000
1029.317606 623.077594 0.530000 0.000000
994.106278 637.741339 0.530000 0.000000
946.943567 670.251339 0.500000 0.000000
985.504479 649.361465 0.500000 0.000000
955.428464 636.031245 0.500000 0.000000
1004.961572 566.844938 0.530000 0.000000
1009.419670 629.412502 0.530000 0.000000
1032.615932 592.700282 0.530000 0.000000
1019.450182 621.850996 0.530000 0.000000
1035.713035 584.100001 0.530000 0.000000
1027.302165 586.063991 0.530000 0.000000
1021.761020 580.029802 0.530000 0.000000
1070.293160 529.287038 0.530000 0.000000
1069.419298 584.128388 0.530000 0.000000
965.897631 654.203103 0.530000 0.000000
999.442444 595.787405 0.530000 0.000000
1039.739079 604.865138 0.530000 0.000000
960.614063 673.305964 0.530000 0.000000
1011.614530 673.393461 0.500000 0.000000
1062.861375 589.908712 0.530000 0.000000
971.547876 632.834565 0.530000 0.000000
1024.707856 591.757172 0.530000 0.000000
965.645960 669.087066 0.500000 0.000000
994.761146 602.144238 0.530000 0.000000
1001.991790 631.871633 0.500000 0.000000
948.248201 646.973170 0.500000 0.000000
984.078938 626.861061 0.530000 0.000000
995.056663 603.966845 0.530000 0.000000
1027.351094 584.674950 0.530000 0.000000
914.583957 691.408887 0.500000 0.000000
993.748096 622.708923 0.530000 0.000000
968.751593 650.698709 0.500000 0.000000
958.634352 671.920054 0.530000 0.000000
1001.702371 631.317863 0.500000 0.000000
956.201737 659.791655 0.500000 0.000000
1044.976764 598.670787 0.530000 0.000000
994.809012 615.318745 0.530000 0.000000
951.760244 657.813318 0.500000 0.000000
1044.136863 599.183729 0.530000 0.000000
1025.260317 591.507514 0.530000 0.000000
1112.534182 556.865209 0.530000 0.000000
930.273738 669.966886 0.500000 0.000000
1013.403030 600.282945 0.530000 0.000000
915.750264 700.408166 0.500000 0.000000
1084.823428 546.923122 0.530000 0.000000
994.695547 637.788252 0.530000 0.000000
1052.431427 535.085876 0.530000 0.000000
996.580738 591.351662 0.530000 0.000000
1084.239096 548.783471 0.530000 0.000000
938.718869 661.350295 0.500000 0.000000
1012.592004 600.951174 0.530000 0.000000
969.763300 650.849846 0.500000 0.000000
919.612111 691.529011 0.500000 0.000000
918.415102 671.845085 0.500000 0.000000
995.772025 637.604003 0.530000 0.000000
1001.723152 641.792962 0.530000 0.000000
979.013834 635.279094 0.530000 0.000000
937.055770 692.486340 0.500000 0.000000
932.518197 672.945023 0.500000 0.000000
933.202812 649.131766 0.500000 0.000000
910.212870 677.764860 0.500000 0.000000
1005.249017 608.633359 0.530000 0.000000
988.693674 647.975396 0.530000 0.000000
1013.132514 638.945225 0.530000 0.000000
1013.718520 599.194184 0.530000 0.000000
950.487065 681.515122 0.500000 0.000000
996.595484 605.470580 0.530000 0.000000
1075.478309 577.011226 0.530000 0.000000
990.256813 621.504859 0.530000 0.000000
1031.343697 592.485723 0.530000 0.000000
1028.098249 587.056027 0.530000 0.000000
1027.697265 612.668468 0.530000 0.000000
931.925364 700.863077 0.500000 0.000000
1025.429080 616.252539 0.530000 0.000000
996.587703 638.036037 0.500000 0.000000
1016.361640 523.670424 0.530000 0.000000
974.354651 622.826803 0.500000 0.000000
953.974200 661.588294 0.530000 0.000000
950.653982 680.552047 0.500000 0.000000
1000.573608 633.330241 0.530000 0.000000
1033.271552 610.118615 0.530000 0.000000
1024.023903 582.750460 0.530000 0.000000
1013.383296 628.542555 0.530000 0.000000
1003.380564 630.255152 0.530000 0.000000
971.593114 642.659012 0.500000 0.000000
977.381435 625.715905 0.530000 0.000000
999.933575 638.698443 0.530000 0.000000
991.418746 605.514073 0.530000 0.000000
948.606593 656.363925 0.500000 0.000000
1005.559905 609.285837 0.530000 0.000000
906.516296 693.031497 0.500000 0.000000
1056.189318 571.024976 0.530000 0.000000
995.980180 645.066349 0.500000 0.000000
965.888133 654.407189 0.500000 0.000000
999.279661 633.790043 0.530000 0.000000
937.106084 662.111320 0.500000 0.000000
974.829828 632.488796 0.500000 0.000000
994.835153 639.088026 0.530000 0.000000
965.354792 652.653708 0.500000 0.000000
1021.417660 619.382243 0.530000 0.000000
1036.483880 610.104556 0.530000 0.000000
1063.215137 562.605840 0.530000 0.000000
1044.797287 534.195346 0.530000 0.000000
988.755498 648.652884 0.530000 0.000000
1019.239215 621.576302 0.530000 0.000000
969.220713 642.222354 0.530000 0.000000
1015.942110 583.209344 0.530000 0.000000
1040.993111 585.973921 0.530000 0.000000
1054.771501 614.478914 0.530000 0.000000
1044.130992 581.321124 0.530000 0.000000
1036.490852 550.486053 0.530000 0.000000
995.327849 639.614652 0.530000 0.000000
1018.510851 581.349119 0.530000 0.000000
994.785563 637.518046 0.530000 0.000000
993.421710 640.788208 0.530000 0.000000
1026.148592 615.604151 0.530000 0.000000
973.903613 641.629133 0.500000 0.000000
992.730752 639.622053 0.530000 0.000000
992.493257 654.647598 0.530000 0.000000
1026.728971 587.337794 0.530000 0.000000
1030.968107 584.001425 0.530000 0.000000
1026.409207 586.064375 0.530000 0.000000
994.201013 638.087858 0.530000 0.000000
993.997538 651.373958 0.530000 0.000000
979.756501 636.945316 0.500000 0.000000
946.874090 640.594383 0.500000 0.000000
1034.594403 609.796991 0.530000 0.000000
1030.819459 611.864011 0.530000 0.000000
1058.388248 593.612367 0.530000 0.000000
987.784778 627.416131 0.500000 0.000000
921.153293 654.777898 0.500000 0.000000
971.308573 671.001552 0.500000 0.000000
1102.993683 549.855665 0.530000 0.000000
1012.429880 596.634486 0.530000 0.000000
1032.896984 583.483272 0.530000 0.000000
1059.347547 594.743461 0.530000 0.000000
964.837664 682.425239 0.530000 0.000000
1022.867282 626.494214 0.530000 0.000000
909.761571 710.617967 0.500000 0.000000
950.967810 666.731684 0.530000 0.000000
1000.984918 599.011283 0.530000 0.000000
1066.457558 614.600165 0.530000 0.000000
1058.841820 593.378089 0.530000 0.000000
1000.766681 634.435601 0.530000 0.000000
971.655863 645.334576 0.500000 0.000000
1056.955120 592.762387 0.530000 0.000000
1013.843343 628.809518 0.530000 0.000000
1120.038081 585.077299 0.530000 0.000000
1024.970156 626.016348 0.530000 0.000000
1077.852969 554.431001 0.530000 0.000000
1032.545359 591.451730 0.530000 0.000000
1032.281836 609.252570 0.530000 0.000000
974.433074 634.451391 0.530000 0.000000
991.740406 640.895565 0.530000 0.000000
938.192769 654.488518 0.500000 0.000000
910.465260 730.111972 0.500000 0.000000
957.291776 660.669747 0.500000 0.000000
1001.005229 644.218029 0.500000 0.000000
1034.455116 611.352151 0.530000 0.000000
916.316167 725.068475 0.500000 0.000000
1005.349570 628.638636 0.530000 0.000000
1011.940325 571.228224 0.530000 0.000000
921.972312 660.901015 0.500000 0.000000
918.261343 677.607848 0.500000 0.000000
991.986800 639.981725 0.500000 0.000000
1043.746047 601.971249 0.530000 0.000000
999.378441 634.435412 0.500000 0.000000
1046.140094 599.996224 0.530000 0.000000
975.513907 666.585532 0.500000 0.000000
931.921498 702.581289 0.500000 0.000000
944.466428 650.014712 0.530000 0.000000
991.160165 652.477693 0.530000 0.000000
1032.488104 591.551964 0.530000 0.000000
979.534365 628.624477 0.500000 0.000000
997.171817 624.249384 0.530000 0.000000
916.466869 702.801065 0.500000 0.000000
1022.317930 624.506070 0.530000 0.000000
1044.500491 599.111493 0.530000 0.000000
915.033213 708.668879 0.500000 0.000000
1000.969653 632.001596 0.500000 0.000000
908.988108 693.492340 0.500000 0.000000
964.292744 655.022425 0.500000 0.000000
1026.569246 585.783051 0.530000 0.000000
928.766947 674.026925 0.500000 0.000000
995.427465 612.613925 0.530000 0.000000
915.838627 700.316250 0.500000 0.000000
955.754464 635.818838 0.500000 0.000000
959.179204 658.754310 0.500000 0.000000
1023.486467 616.682567 0.530000 0.000000
991.552513 646.099710 0.530000 0.000000
1053.493168 531.887087 0.530000 0.000000
1043.883599 531.677850 0.530000 0.000000
1016.547185 631.561182 0.530000 0.000000
1059.382868 531.849761 0.530000 0.000000
959.546861 685.508450 0.500000 0.000000
959.438776 658.181010 0.500000 0.000000
966.680032 643.772172 0.500000 0.000000
964.262084 655.341933 0.500000 0.000000
1004.391124 631.021980 0.500000 0.000000
923.679819 659.801467 0.500000 0.000000
1014.470648 625.318562 0.530000 0.000000
935.053594 653.890842 0.500000 0.000000
1024.649479 623.321765 0.530000 0.000000
1002.725756 630.963455 0.530000 0.000000
1048.226739 579.125688 0.530000 0.000000
944.457093 666.610072 0.500000 0.000000
930.786771 700.506950 0.500000 0.000000
985.982284 657.115657 0.500000 0.000000
1022.749089 613.524109 0.530000 0.000000
1031.203871 578.048348 0.530000 0.000000
1015.615670 582.677790 0.530000 0.000000
1005.271550 586.706250 0.530000 0.000000
972.791098 645.057799 0.500000 0.000000
1063.100283 564.017493 0.530000 0.000000
979.419709 657.964793 0.530000 0.000000
999.301169 596.225995 0.530000 0.000000
995.865224 624.729019 0.530000 0.000000
935.003758 661.326962 0.500000 0.000000
921.104285 679.252429 0.500000 0.000000
984.792197 608.288568 0.530000 0.000000
916.515109 724.172009 0.500000 0.000000
1044.239241 540.820245 0.530000 0.000000
988.517023 616.138025 0.530000 0.000000
994.262107 639.136069 0.500000 0.000000
1025.014957 618.275391 0.530000 0.000000
1030.262565 611.653662 0.530000 0.000000
1026.096399 616.511652 0.530000 0.000000
1104.902409 550.656638 0.530000 0.000000
1039.354171 607.534376 0.530000 0.000000
969.975098 651.209985 0.500000 0.000000
963.695485 669.504638 0.530000 0.000000
966.181920 647.957709 0.500000 0.000000
941.069045 637.898620 0.500000 0.000000
950.521729 667.734524 0.500000 0.000000
1000.064343 632.587081 0.530000 0.000000
937.844726 655.980756 0.500000 0.000000
1043.407586 581.645989 0.530000 0.000000
1025.860926 591.230643 0.530000 0.000000
1045.168264 578.530924 0.530000 0.000000
1001.663449 632.256529 0.530000 0.000000
970.353500 665.293972 0.500000 0.000000
1030.302296 611.578113 0.530000 0.000000
1012.385992 572.532387 0.530000 0.000000
1003.899066 589.495817 0.530000 0.000000
1010.228060 626.631992 0.530000 0.000000
1031.249750 620.041117 0.530000 0.000000
963.704525 655.254797 0.500000 0.000000
1023.069072 625.018392 0.530000 0.000000
1013.742368 600.494437 0.530000 0.000000
1046.268274 531.895144 0.530000 0.000000
995.456635 638.062236 0.500000 0.000000
1004.983422 609.355884 0.530000 0.000000
1079.348577 576.089442 0.530000 0.000000
1041.842082 582.990754 0.530000 0.000000
1048.461902 579.308975 0.530000 0.000000
1026.772051 585.702967 0.530000 0.000000
978.270900 636.183384 0.500000 0.000000
977.921358 658.404638 0.500000 0.000000
1058.022520 571.750339 0.530000 0.000000
1029.958454 620.276991 0.530000 0.000000
908.308289 730.412732 0.500000 0.000000
1042.614486 584.447604 0.530000 0.000000
941.793871 650.967581 0.500000 0.000000
989.217818 537.776209 0.530000 0.000000
955.265366 647.924844 0.500000 0.000000
945.236010 684.567182 0.500000 0.000000
1058.717283 594.001911 0.530000 0.000000
947.356619 684.079005 0.500000 0.000000
1026.593536 585.665379 0.530000 0.000000
973.060934 645.041485 0.500000 0.000000
954.079473 654.552909 0.530000 0.000000
1001.089509 634.075641 0.530000 0.000000
990.304673 621.516937 0.530000 0.000000
1000.428656 632.644589 0.530000 0.000000
1022.661001 625.814305 0.530000 0.000000
1008.228547 630.270237 0.500000 0.000000
1020.207140 623.215000 0.530000 0.000000
1014.069590 599.641456 0.530000 0.000000
957.442737 670.374283 0.500000 0.000000
988.266369 628.854874 0.530000 0.000000
928.529859 662.780918 0.500000 0.000000
960.678862 642.910299 0.500000 0.000000
1003.170328 592.469847 0.530000 0.000000
1005.088571 647.205724 0.500000 0.000000
907.322029 685.724068 0.500000 0.000000
981.996232 629.928013 0.500000 0.000000
1003.778862 643.426218 0.500000 0.000000
987.896159 547.932170 0.530000 0.000000
1021.259438 580.828563 0.530000 0.000000
1005.214007 631.075496 0.500000 0.000000
1013.496691 599.989923 0.530000 0.000000
995.193992 601.807080 0.530000 0.000000
962.429172 644.650726 0.500000 0.000000
910.073294 700.678780 0.500000 0.000000
966.263639 677.103256 0.500000 0.000000
1033.436575 584.820931 0.530000 0.000000
1004.354832 609.110970 0.530000 0.000000
1077.791084 576.787244 0.530000 0.000000
950.887721 668.212098 0.500000 0.000000
905.103434 729.299413 0.500000 0.000000
1044.963728 600.121962 0.530000 0.000000
1071.390449 582.440022 0.530000 0.000000
1077.761282 578.255451 0.530000 0.000000
1047.695347 569.935813 0.530000 0.000000
1033.580695 584.663344 0.530000 0.000000
963.041507 644.066975 0.500000 0.000000
1043.058557 583.974150 0.530000 0.000000
1045.936349 578.851168 0.530000 0.000000
1024.842117 618.657857 0.530000 0.000000
967.056707 653.901562 0.530000 0.000000
999.403662 634.439847 0.530000 0.000000
1034.164988 610.271356 0.530000 0.000000
958.449086 671.880027 0.500000 0.000000
968.036915 652.993939 0.530000 0.000000
996.302076 636.504346 0.530000 0.000000
919.793354 681.709465 0.500000 0.000000
1118.060781 586.777380 0.530000 0.000000
956.901943 635.135308 0.530000 0.000000
1031.503290 515.406427 0.530000 0.000000
968.676322 646.225772 0.500000 0.000000
1027.069053 621.582857 0.530000 0.000000
1083.623730 549.295358 0.530000 0.000000
1025.660404 591.430383 0.530000 0.000000
961.579636 642.781555 0.530000 0.000000
948.241063 646.237955 0.500000 0.000000
1050.075028 576.385749 0.530000 0.000000
930.991375 700.787106 0.500000 0.000000
1039.678624 604.716272 0.530000 0.000000
876.320855 714.215426 0.500000 0.000000
1033.241804 584.609855 0.530000 0.000000
1012.432057 597.259978 0.530000 0.000000
1004.442390 631.358820 0.500000 0.000000
1016.814069 629.556238 0.530000 0.000000
1033.198119 584.264735 0.530000 0.000000
968.974165 651.775731 0.500000 0.000000
1003.473334 630.456122 0.530000 0.000000
908.477322 710.069022 0.500000 0.000000
939.935739 675.229650 0.500000 0.000000
992.189192 619.620147 0.530000 0.000000
991.953882 537.127777 0.530000 0.000000
944.182128 643.857812 0.500000 0.000000
947.707486 670.684899 0.530000 0.000000
975.013956 644.892185 0.530000 0.000000
1118.463474 522.104291 0.530000 0.000000
1024.901315 591.723936 0.530000 0.000000
981.001921 523.851687 0.530000 0.000000
968.211525 639.465973 0.500000 0.000000
1044.462327 600.241032 0.530000 0.000000
952.467457 689.276507 0.500000 0.000000
1033.616935 584.143395 0.530000 0.000000
954.861184 684.086546 0.500000 0.000000
1053.434572 613.784940 0.530000 0.000000
955.510347 661.410825 0.500000 0.000000
951.011725 659.338279 0.500000 0.000000
1014.668627 636.723686 0.500000 0.000000
971.542918 643.809234 0.500000 0.000000
935.165032 660.378617 0.500000 0.000000
946.768196 671.134886 0.500000 0.000000
1017.029974 581.654819 0.530000 0.000000
1012.105514 574.253584 0.530000 0.000000
1030.726194 611.878399 0.530000 0.000000
930.606139 700.724154 0.500000 0.000000
928.177961 675.107922 0.500000 0.000000
998.410909 634.054113 0.500000 0.000000
954.028167 662.815555 0.530000 0.000000
1014.773135 583.831449 0.530000 0.000000
1047.076055 580.526557 0.530000 0.000000
928.337435 659.081183 0.500000 0.000000
971.157734 640.488172 0.530000 0.000000
1042.966614 573.110584 0.530000 0.000000
1055.841048 531.266870 0.530000 0.000000
926.320057 681.549845 0.500000 0.000000
1054.898792 596.983039 0.530000 0.000000
1045.880743 572.275211 0.530000 0.000000
954.699053 677.401601 0.500000 0.000000
991.438821 640.125607 0.530000 0.000000
1017.407008 634.346373 0.530000 0.000000
1013.660919 599.740671 0.530000 0.000000
993.211475 640.219483 0.530000 0.000000
1040.978341 582.894057 0.530000 0.000000
998.081497 634.145529 0.530000 0.000000
1002.581931 630.016456 0.530000 0.000000
1061.742555 523.729417 0.530000 0.000000
1004.321472 614.847862 0.530000 0.000000
908.198858 729.613943 0.500000 0.000000
964.694612 653.861729 0.500000 0.000000
1003.881116 635.297008 0.530000 0.000000
1024.668151 617.929647 0.530000 0.000000
